Index	SL336366	SL336367	SL336368	SL336369	SL343329	SL343330	SL343331	SL343332	SL343333	SL343334	SL343335	SL343336	SL343337	SL343338	SL343339	SL343340	SL343341	SL343342	SL343343	SL343344	SL343345	SL343346	SL343347	SL343348	SL343349	SL343350	SL343351	SL343352	SL343353	SL343354	SL343355	SL343356	SL343357	SL343358	SL343359	SL343360	SL343361	SL343362	SL343363	SL343364	SL343365	SL343366	SL343367	SL343368	SL343369	SL343370	SL343371	SL343372	SL343373	SL343374	SL343375	SL343376	SL343377	SL343378	SL343379	SL343380	SL343381	SL343382	SL343383	SL343384	SL343385	SL343386	SL343387	SL343388	SL343389	SL343390	SL343391	SL343392	SL343393	SL343394	SL343395	SL343396	SL343502	SL343503	SL343504	SL343505	SL343506	SL343507	SL343508	SL343509	SL343510	SL343511	SL343512	SL343513	SL343514	SL343515	SL343516	SL357350	SL357351	SL357352	SL357353	SL357354	SL357355	SL357356	SL357357	SL357358	SL357359	SL357360	SL357361	SL357362	SL357363	SL357364	SL357365	SL357366	SL357367	SL357368	SL357369	SL357370	SL357371	SL357372	SL357373	SL357374	SL357375	SL357376	SL357377	SL357378	SL357379	SL357380	SL357381	SL357382	SL357383	SL357385	SL357386	SL357387	SL357388	SL357389	SL357390	SL357391	SL357392	SL357393	SL357394	SL357395	SL357396	SL357397	SL357398	SL357400	SL357401	SL357402	SL357403	SL357404	SL357405	SL357406	SL357407	SL357408	SL357409	SL357410	SL357411	SL357412	SL357413	SL357414	SL357415	SL357416	SL357417	SL357418	SL357419	SL357420	SL357421	SL357422	SL357423	SL357424	SL357425	SL357426	SL357427	SL357428	SL357429	SL357430	SL357431	SL357432	SL357433	SL357434	SL357435	SL357436	SL357437	SL357438	SL357439	SL357440	SL357441
g__Macrococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.04646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00244	0.0	0.0	0.0	0.0	0.0	0.0	0.58542	0.0	0.07937	0.0	0.0	0.0	0.0	0.00615	0.0	0.0	0.0	0.0931	0.0	0.0689	0.0255	0.0	0.0	0.0	0.0	0.07187	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.00712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Malassezia	0.0	0.0	0.01934	0.0	0.19566	0.0	0.22806	0.243	0.11922	0.2467	0.26902	0.17842	0.19813	0.23412	0.0	0.23474	0.1061	0.28601	0.03028	0.3962	0.0076	0.18722	0.32518	0.28963	0.04981	0.40055	0.17136	0.29472	0.07378	0.00944	0.40546	0.20929	0.24668	0.31374	0.0	0.43294	0.30017	0.25626	0.05747	0.19028	0.04597	0.31684	0.28785	0.03675	0.28306	0.0	0.261	0.0	0.07647	0.0	0.16154	0.31834	0.37578	0.3273	0.05321	0.0	0.04936	0.00732	0.31215	0.0	0.07647	0.33227	0.0	0.00726	0.0	0.43303	0.0	0.23112	0.31407	0.47548	0.15127	0.38263	0.0	0.03406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65875	0.0	0.79057	0.23459	0.0	0.0	0.0	0.0	0.0	0.06114	0.0	0.18526	1.13746	1.05355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24694	0.0	0.0	0.0	0.0	0.0	0.51795	0.15715	0.0	0.0	0.0	0.09234	0.16088	0.0	0.0	0.0	0.14966	0.06674	0.0	0.0	0.0	0.14595	0.33854	0.0	0.0	0.13653	0.0	0.15976	0.0	0.0	0.12037	0.08032	0.05806	0.04313	0.0	0.16453	0.70496	0.04583	0.0	0.0	0.69005	0.60063	0.0	0.0	0.66008	1.11477	0.0	0.0	0.0	0.0	0.05596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03651	0.66563	0.40312	0.0	0.0	0.0
g__Massilia	0.0	0.0	2.22555	0.5037	0.12907	0.0	0.0	0.05861	0.29983	0.23247	0.08664	0.40026	0.13214	0.0924	0.0	0.15645	0.03521	0.15857	2.24518	0.11087	7.15964	0.94136	0.14638	0.08235	2.35992	0.16318	1.66464	0.11898	0.17346	4.98521	0.13382	1.10218	0.138	0.24369	0.0	0.39468	1.4747	0.05855	0.25324	0.10254	2.94234	0.28144	0.73894	3.73177	0.08857	0.0	0.13479	1.28485	1.23748	2.01499	0.1168	0.03639	0.21437	0.27434	1.61134	0.0	0.76307	0.96836	0.25261	1.6281	2.52607	0.16104	0.46965	0.48808	1.4329	0.36122	2.93161	1.10773	0.08782	0.1169	0.43717	0.28287	4.29854	0.48622	0.77179	0.82611	0.64189	0.27159	2.86824	1.4195	3.11005	0.94532	2.84861	3.25492	1.49965	0.0	0.0	0.08409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.56691	0.64562	0.01407	0.00948	0.59229	0.41544	0.0	0.0	0.56411	1.22976	0.18303	0.20592	0.41829	0.44599	1.8268	0.53752	0.0	0.0	0.04991	0.0	1.39984	1.85339	0.51805	0.82366	0.08919	0.0	0.0	0.0	0.0	0.0	0.0	0.51117	0.0	0.0	0.2962	0.80819	1.36027	0.0	0.02453	0.0	0.0	0.24146	0.0	0.68912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01763	0.0	0.0	0.10837	0.0	0.0	0.0	0.10321	0.0	0.176	1.33758	0.0	11.6602	54.04044	0.0	0.0	0.0	0.0	0.86156	0.74744	0.0	0.0	0.0	0.0	0.01782	0.06702	0.0	0.5153	0.09172	0.0
g__Mastadenovirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25675	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Mastrevirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23485	1.99098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Megasphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34341	0.0	0.04771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02765	1.29731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.87507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11398	0.0
g__Meiothermus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01268	0.0	0.0	0.0
g__Mesorhizobium	0.0	0.42438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01019	0.0	0.0	0.0	0.0	0.06905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Methylobacterium	0.0	0.0	0.0	0.0	0.0	0.81808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41005	0.0	0.0	0.0	3.1952	0.0	0.0	0.28302	0.0	0.0	0.0	0.0	0.0	0.0	0.1419	0.11235	0.12271	0.0	0.0	0.0	0.30477	0.0	0.0	0.0	0.44726	0.0	0.05092	0.0	0.0	0.09879	0.0	0.75374	0.0	4.52239	0.0	0.13861	0.0	0.33634	0.0	0.0	0.51395	0.68148	0.0	3.46229	0.0	0.71451	0.05151	0.0	0.0	0.0	3.05121	0.0	0.99163	0.21543	0.0	0.0	0.11744	0.0	0.34389	0.0	0.0	0.0	0.08486	0.03641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25233	0.28106	0.79888	0.0	0.0	0.0	2.67239	2.14969	0.0	0.0	0.0	0.0	0.02118	0.0	0.37105	0.64057	0.43845	1.04782	0.49793	0.47231	0.37149	0.29993	0.0	0.0	0.34937	2.16063	0.0	0.0	0.05754	0.0	0.0	0.0	0.0	0.0	0.02892	0.48491	0.0	0.97802	0.0	0.0	0.0	0.0	0.17228	0.09659	0.33696	0.0	0.0	3.06981	4.11291	0.0	0.0	0.04121	0.0	5.52052	0.27375	0.0	0.59473	0.09663	0.33666	0.27655	0.0	0.0	0.0	0.0	0.2116	4.63431	0.0	0.0	6.14511	1.13536	0.26125	0.52495	1.31857	1.02405	0.0	0.0	0.24591	4.59925	0.0	0.0	0.42247	1.01231	3.44766	0.0	1.6271	0.76956	0.0	0.0	0.0	1.68758	0.0	0.0
g__Methylotenera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Microbacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10882	0.0	0.0	0.02295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01709	0.0	0.0	0.0	0.0	0.01704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07319	0.0
g__Micrococcus	1.5529	0.0	6.31059	0.86393	13.30275	1.08229	12.53235	6.64008	5.53583	11.73769	12.83987	8.29645	9.3998	10.77793	0.88638	8.62545	6.41015	9.59733	12.41976	12.96118	14.01133	7.94499	11.41761	9.45285	7.95475	12.346	13.21785	9.37626	9.53729	16.33039	17.50213	6.45018	12.0642	7.76129	1.09648	12.58333	20.88876	7.04097	17.64081	6.29194	13.53415	17.25025	9.14409	6.93353	8.25974	0.9747	8.12388	4.23488	23.76578	9.03362	7.09062	10.33899	15.51717	8.84326	6.74201	1.56437	12.19426	4.7635	9.60857	10.89695	13.15105	19.58699	12.40294	9.91679	5.96166	7.7719	10.81583	11.34489	8.70234	9.59996	19.69412	10.10022	0.98924	5.97835	5.28818	3.93864	2.97369	13.33787	5.15499	2.5655	2.11533	4.09667	0.73345	1.78941	11.89641	0.9249	0.82928	2.32416	0.0	2.59012	0.0	17.4227	7.25003	0.0	0.0	0.31378	2.48209	0.17883	0.11163	0.61673	1.25683	5.11296	5.1218	0.47439	1.29625	0.0	0.0	0.13377	1.08027	0.8445	0.0	31.63841	0.0	0.41284	0.0	0.37079	2.06579	0.59984	1.88169	0.27255	0.1738	0.0	8.52912	0.90941	0.0	0.0	1.50443	1.18266	0.37468	1.23591	3.11462	6.61961	3.33894	3.79812	0.0	0.0	3.7831	0.0	1.36482	1.20174	0.12238	2.26558	0.74164	3.95206	2.7432	4.09746	3.88562	3.89608	2.83437	0.45864	1.08833	3.42598	6.75704	0.91287	0.67459	5.69163	4.43907	3.86108	4.62859	0.0	0.0	0.6357	0.273	0.0	0.0	1.00904	2.25429	0.41372	0.0	0.09217	0.32897	6.40339	6.94245	4.30414	2.93917	0.26404	0.09846
g__Microcoleus	0.0	0.61388	0.0	1.31476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26637	0.22629	0.59808	0.0	0.20952	0.0	0.0	0.0	0.33378	0.43954	0.0	0.42799	0.27252	0.0	0.25423	0.0	0.0	0.0	0.0	1.75236	0.0	0.47787	0.12001	0.10646	0.08367	0.0	0.0	0.0	0.0	0.0	0.99082	0.0	0.12353	0.15524	1.36789	0.37167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14914	0.0	0.0	0.0	0.30056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01148	0.53371	2.27935	0.0	0.59275	0.0	0.33153	0.0	0.0	0.0	0.0
g__Microcystis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Micromonospora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01122	0.0
g__Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Mobiluncus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04235	0.0	0.08613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
